UID,"Applic
date",Loan/Card/Overdraft Type,Amount/AMD,Approved/declined,Reason of decline,"Approved
limit",Loyal/Payroll,Local Currency Average balance for last 1month (customer level),Local Currency Average balance for last 6 months (customer level),Credit turnover  for last 6 months (customer level),Debit turnover for last 6 months (customer level),Gender,Marital Status,# of children,Education Level,Home Ownership status,Relationship start date (with the Bank),ID Type,Citizenship,Country of Residency,Customer segment,Employer,Industry,Job Title,Occupation type,Employed since (current employer),Duration with previous employer (years),Other income weighted,Salary weighted,Experience(Current employer),Total Experience,Total income,Total turnover,Debt/Income
517,20190214,5,2000000.0,0,21,2000000.0,1,6568.0,11777.0,2489328.0,-2489446.0,0,2,3.0,4,2,19991014,4,0,1,0,2420,14,2617,5,19880901.0,0.0,0.0,4186548.0,30.473972602739725,30.473972602739725,50238576.0,-118.0,0.03981004557135537
2190,20191015,5,270000.0,0,21,270000.0,1,89801.0,24110.0,682049.0,-629800.0,1,2,2.0,0,0,20170613,4,0,1,0,1285,23,2052,5,20130701.0,3.0,0.0,1200000.0,6.293150684931507,9.293150684931508,14400000.0,52249.0,0.01875
4202,20180523,0,100000.0,0,21,100000.0,0,5823886.0,5652269.0,1157268.0,-717000.0,0,3,0.0,0,1,20130710,3,0,1,1,464,14,993,0,20180201.0,3.0,0.0,5049360.0,0.3041095890410959,3.304109589041096,60592320.0,440268.0,0.0016503741728324645
6031,20190723,5,2500000.0,0,21,2500000.0,1,43032.0,49427.0,2523786.0,-2672849.0,1,2,1.0,0,4,20120913,3,0,1,1,1056,23,693,0,20170401.0,5.0,0.0,5398800.0,2.3095890410958906,7.30958904109589,64785600.0,-149063.0,0.038588822207404117
1074,20181010,5,2100000.0,0,21,2100000.0,1,33433.0,98715.0,5154060.0,-5813825.0,1,3,0.0,0,4,20150615,4,0,1,1,1738,12,1765,3,20190813.0,1.0,0.0,8400000.0,-0.8410958904109589,0.1589041095890411,100800000.0,-659765.0,0.020833333333333332
1271,20191030,0,100000.0,0,21,100000.0,1,413177.0,174865.0,3198000.0,-2997200.0,1,2,1.0,0,0,20140423,3,0,1,1,1774,12,1765,3,20180701.0,5.0,0.0,7404000.0,1.3315068493150686,6.331506849315069,88848000.0,200800.0,0.0011255177381595534
6234,20180406,1,1500000.0,0,21,100000.0,1,2663215.0,2154026.0,38319197.0,-35179452.0,0,2,2.0,0,4,20000428,4,0,1,1,2232,1,2199,3,20000511.0,0.0,0.0,67837440.0,17.915068493150685,17.915068493150685,814049280.0,3139745.0,0.0018426402883127664
5882,20200707,5,820000.0,0,21,820000.0,1,2839.0,704.0,512257.0,-511607.0,1,3,0.0,4,0,20200227,3,0,1,0,1332,2,2617,5,20200218.0,0.0,0.0,1740000.0,0.3835616438356164,0.3835616438356164,20880000.0,650.0,0.039272030651340994
5278,20180208,5,3000000.0,0,21,3000000.0,1,624822.0,1547022.0,14071661.0,-14911018.0,1,2,2.0,0,6,20120727,3,0,1,1,1896,4,821,0,20181101.0,2.0,10800000.0,0.0,-0.7287671232876712,1.2712328767123289,10800000.0,-839357.0,0.2777777777777778
2559,20201211,5,2000000.0,0,21,2000000.0,1,29608.0,27814.0,9094161.0,-8131759.0,1,3,0.0,0,4,20120229,3,0,1,1,1977,12,2410,3,20180302.0,0.0,0.0,9438000.0,2.780821917808219,2.780821917808219,113256000.0,962402.0,0.017659108568199477
1868,20190517,5,2800000.0,0,21,2800000.0,1,110826.0,111357.0,3483560.0,-2757443.0,1,3,0.0,2,0,20151201,4,0,1,1,1672,12,1328,3,20151116.0,0.0,0.0,5988000.0,3.5013698630136987,3.5013698630136987,71856000.0,726117.0,0.0389668225339568
242,20200228,5,2900000.0,0,21,2880000.0,1,70207.0,127078.0,3671725.0,-3595817.0,0,2,2.0,0,2,20031124,4,0,1,1,171,14,156,2,20130521.0,11.0,677898.0,5522328.0,6.778082191780822,17.778082191780822,66945834.0,75908.0,0.04331860291709862
1982,20181016,5,1300000.0,0,21,1300000.0,1,101321.0,115920.0,1477422.0,-1780800.0,0,0,3.0,0,0,20121018,2,9,1,0,1568,16,1577,4,20121001.0,8.0,1800000.0,0.0,6.043835616438356,14.043835616438356,1800000.0,-303378.0,0.7222222222222222
5712,20191205,5,900000.0,0,21,900000.0,1,85701.0,49555.0,3011689.0,-2722515.0,0,3,0.0,0,1,20160707,3,0,1,1,2148,19,1093,0,20150807.0,3.0,0.0,5400000.0,4.331506849315068,7.331506849315068,64800000.0,289174.0,0.013888888888888888
3792,20180521,5,450000.0,0,21,450000.0,1,1150.0,815.0,253265.0,-115800.0,1,2,2.0,4,4,20170630,4,0,1,0,1915,9,751,5,20160301.0,0.0,2160000.0,2656200.0,2.221917808219178,2.221917808219178,34034400.0,137465.0,0.013221916649037444
3998,20180521,5,470000.0,0,21,470000.0,1,4512.0,4379.0,632459.0,-632374.0,0,3,0.0,5,0,20140520,3,0,1,0,1438,18,1579,1,20060213.0,0.0,0.0,1507440.0,12.273972602739725,12.273972602739725,18089280.0,85.0,0.02598223920465602
3987,20181127,5,400000.0,0,21,400000.0,1,108215.0,113518.0,2662755.0,-2685000.0,0,2,0.0,0,1,20170425,3,0,1,1,342,14,1488,3,20151001.0,0.0,0.0,3873840.0,3.158904109589041,3.158904109589041,46486080.0,-22245.0,0.008604726404119255
2919,20200919,5,1000000.0,0,21,1000000.0,1,137584.0,230604.0,8113483.0,-7579656.0,1,2,2.0,0,0,20170726,4,0,1,1,369,12,1765,3,20200801.0,4.0,0.0,12000000.0,0.13424657534246576,4.134246575342466,144000000.0,533827.0,0.006944444444444444
4910,20191026,5,3300000.0,0,21,2210000.0,1,99493.0,18691.0,432484.0,-394544.0,1,2,2.0,0,4,20080613,3,0,1,1,1782,19,384,0,20190701.0,0.0,0.0,7200000.0,0.32054794520547947,0.32054794520547947,86400000.0,37940.0,0.03819444444444445
4455,20180924,4,2400000.0,0,21,2290000.0,1,300.0,784.0,3050229.0,-3049929.0,1,2,1.0,0,4,20150818,4,0,1,0,474,14,2052,5,20150501.0,0.0,6000000.0,5400000.0,3.4027397260273973,3.4027397260273973,70800000.0,300.0,0.03389830508474576
566,20190617,5,6500000.0,0,21,6500000.0,1,2550164.0,1252763.0,24745251.0,-20239391.0,1,2,0.0,0,4,20120531,3,0,1,1,753,4,2601,3,20170201.0,1.0,0.0,22986000.0,2.372602739726027,3.372602739726027,275832000.0,4505860.0,0.02356506859247658
3216,20191223,0,500000.0,0,21,500000.0,1,21620.0,18534.0,2283631.0,-2829164.0,1,3,0.0,0,0,20190417,4,0,1,1,1657,12,1315,3,20190416.0,5.0,0.0,3117000.0,0.6876712328767123,5.6876712328767125,37404000.0,-545533.0,0.013367554272270345
1,20190124,4,512000.0,0,21,512000.0,1,244346.0,221225.0,417600.0,-360799.0,0,3,0.0,0,1,20130529,4,0,1,0,1286,24,1393,0,20070101.0,0.0,0.0,2232000.0,12.07123287671233,12.07123287671233,26784000.0,56801.0,0.019115890083632018
1876,20190312,5,1000000.0,0,21,1000000.0,1,18387.0,8106.0,3299833.0,-3299806.0,0,0,0.0,0,0,20180801,4,0,1,0,44,3,1491,3,20180720.0,4.0,0.0,3000000.0,0.6438356164383562,4.6438356164383565,36000000.0,27.0,0.027777777777777776
3786,20180131,1,100000.0,0,21,100000.0,1,4627755.0,4276227.0,3724052.0,-2936506.0,0,2,1.0,0,1,20071016,4,0,1,1,2398,1,1797,3,20100701.0,0.0,6000000.0,3740640.0,7.5917808219178085,7.5917808219178085,50887680.0,787546.0,0.001965112184324379
284,20200727,2,1000000.0,0,21,1000000.0,1,187091.0,232212.0,6256344.0,-5554113.0,1,2,3.0,4,4,20040514,4,0,1,0,2258,7,751,5,19990614.0,0.0,1200000.0,5400000.0,21.134246575342466,21.134246575342466,66000000.0,702231.0,0.015151515151515152
5112,20190918,5,2100000.0,0,21,2100000.0,1,1173621.0,1013439.0,12015244.0,-17106997.0,1,2,0.0,0,0,20190524,3,0,1,1,875,12,1765,3,20170501.0,0.0,0.0,13800000.0,2.3835616438356166,2.3835616438356166,165600000.0,-5091753.0,0.012681159420289856
5727,20200204,0,50000.0,0,21,50000.0,1,37677.0,6347.0,145500.0,-145000.0,1,2,2.0,0,4,20191121,4,0,1,0,949,2,1027,0,20180303.0,0.0,0.0,2400000.0,1.926027397260274,1.926027397260274,28800000.0,500.0,0.001736111111111111
5376,20200226,0,50000.0,0,21,50000.0,1,134709.0,83708.0,4014899.0,-4062800.0,0,3,0.0,0,5,20180209,3,0,1,1,669,7,1960,5,20130901.0,5.0,0.0,6000000.0,6.49041095890411,11.49041095890411,72000000.0,-47901.0,0.0006944444444444445
2360,20180811,5,800000.0,0,21,800000.0,1,59259.0,85091.0,1948442.0,-1789735.0,0,2,1.0,0,1,20100223,4,0,1,0,726,10,731,3,20041102.0,0.0,0.0,2724744.0,13.780821917808218,13.780821917808218,32696928.0,158707.0,0.024467130367721395
753,20180113,5,1500000.0,0,21,1500000.0,1,33480.0,49526.0,6220281.0,-6009472.0,0,2,2.0,0,2,20020813,4,0,1,1,2422,14,1854,0,20020221.0,0.0,0.0,7891920.0,15.904109589041095,15.904109589041095,94703040.0,210809.0,0.01583898468306825
6033,20201021,5,1011000.0,0,21,1011000.0,1,1956402.0,1223081.0,7966215.0,-4996948.0,0,2,1.0,0,0,20121009,4,0,1,1,2499,23,2356,0,20121013.0,0.0,0.0,9570240.0,8.027397260273972,8.027397260273972,114842880.0,2969267.0,0.008803331995853814
707,20200219,1,150000.0,0,21,150000.0,1,1250798.0,1565829.0,10915765.0,-11363855.0,1,2,2.0,0,6,20020117,4,0,1,1,2287,12,2198,3,20191101.0,0.0,0.0,16800000.0,0.3013698630136986,0.3013698630136986,201600000.0,-448090.0,0.000744047619047619
842,20180305,0,100000.0,0,21,100000.0,1,19178.0,15770.0,746070.0,-666632.0,0,3,0.0,0,5,20170222,4,0,1,0,17,12,2435,3,20190610.0,1.5,0.0,1800000.0,-1.2657534246575342,0.23424657534246585,21600000.0,79438.0,0.004629629629629629
6544,20190827,5,900000.0,0,21,900000.0,1,46239.0,48712.0,2320695.0,-2025311.0,0,2,2.0,0,2,20160421,4,0,1,1,1723,24,2142,5,20180719.0,2.0,0.0,3473016.0,1.106849315068493,3.106849315068493,41676192.0,295384.0,0.021595063195792935
5363,20190320,1,340000.0,0,21,340000.0,1,80026.0,84654.0,2153828.0,-2150300.0,1,3,0.0,0,0,20171219,4,0,1,1,2073,12,43,3,20171211.0,0.0,0.0,4140552.0,1.2712328767123289,1.2712328767123289,49686624.0,3528.0,0.006842887937002925
2670,20180419,1,1200000.0,0,21,1200000.0,1,134000.0,185791.0,4193150.0,-4442487.0,1,2,2.0,0,1,20131022,2,17,1,1,1728,5,2426,3,20130923.0,0.0,0.0,5401800.0,4.572602739726028,4.572602739726028,64821600.0,-249337.0,0.018512347735939873
1137,20190810,2,2000000.0,0,21,2000000.0,1,5758760.0,2671169.0,32252859.0,-28373714.0,1,2,0.0,0,0,20120919,4,0,1,1,584,12,2198,3,20190110.0,8.0,0.0,17280000.0,0.5808219178082191,8.580821917808219,207360000.0,3879145.0,0.009645061728395061
4261,20180716,0,250000.0,0,21,250000.0,1,547924.0,478583.0,3731517.0,-3382800.0,1,2,2.0,0,4,20080408,4,0,1,1,726,10,733,3,20100204.0,0.0,0.0,6511836.0,8.449315068493151,8.449315068493151,78142032.0,348717.0,0.0031993025213370445
5166,20191003,4,2100000.0,0,21,2100000.0,1,0.0,174.0,0.0,-900.0,1,2,0.0,0,0,20150521,3,0,1,0,385,24,556,5,20130701.0,0.0,0.0,4368000.0,6.260273972602739,6.260273972602739,52416000.0,-900.0,0.04006410256410257
4389,20190422,5,600000.0,0,21,600000.0,1,912676.0,631783.0,8392903.0,-7328079.0,1,3,0.0,0,0,20151221,4,0,1,1,1758,19,1027,0,20181022.0,2.8,360000.0,9600000.0,0.4986301369863014,3.298630136986301,115560000.0,1064824.0,0.005192107995846314
2257,20190306,0,500000.0,0,21,500000.0,1,31369.0,15136.0,1225240.0,-1225230.0,1,3,0.0,0,6,20180521,4,0,1,1,1976,12,668,2,20180507.0,0.0,0.0,2880000.0,0.8301369863013699,0.8301369863013699,34560000.0,10.0,0.014467592592592593
2603,20201207,5,10000000.0,0,21,10000000.0,1,47419.0,1223886.0,36607489.0,-25218726.0,1,2,0.0,0,4,20120713,4,0,1,1,1929,16,2298,3,20200901.0,5.0,0.0,33600000.0,0.26575342465753427,5.265753424657534,403200000.0,11388763.0,0.0248015873015873
4251,20181019,0,500000.0,0,21,500000.0,1,59531.0,97140.0,2736977.0,-2531945.0,1,2,1.0,4,0,20140207,4,0,1,1,474,14,313,3,20130902.0,0.0,1200000.0,3640560.0,5.131506849315069,5.131506849315069,44886720.0,205032.0,0.011139152069921793
2,20191003,0,50000.0,0,21,50000.0,1,93601.0,78066.0,6036480.0,-8240491.0,0,2,2.0,2,4,20161215,3,0,1,1,2440,5,223,2,20160901.0,0.0,1248000.0,2016000.0,3.0876712328767124,3.0876712328767124,25440000.0,-2204011.0,0.0019654088050314465
4515,20190227,0,50000.0,0,21,50000.0,1,2516.0,38621.0,2497811.0,-2497000.0,1,2,1.0,0,1,20171017,4,0,1,1,464,14,313,3,20170911.0,4.0,0.0,4950120.0,1.463013698630137,5.463013698630137,59401440.0,811.0,0.0008417304361645105
702,20200504,5,6000000.0,0,21,6000000.0,1,301433.0,452157.0,7417881.0,-6447085.0,1,2,2.0,0,0,20011220,4,0,1,1,2420,14,1003,0,20010215.0,0.0,0.0,2826588.0,19.22739726027397,19.22739726027397,33919056.0,970796.0,0.1768917153826451
5998,20190706,5,2500000.0,0,21,2500000.0,2,249.0,9453.0,8120249.0,-8882435.0,1,2,2.0,4,4,20111025,4,0,1,0,923,4,1416,3,20090820.0,0.0,2000400.0,7599600.0,9.882191780821918,9.882191780821918,93195600.0,-762186.0,0.02682530076527218
52,20190717,1,350000.0,0,21,350000.0,1,85156.0,38549.0,8146917.0,-6357086.0,0,2,1.0,0,1,20100504,3,0,1,1,2203,5,1791,3,20201001.0,0.0,3600000.0,3600000.0,-1.210958904109589,-1.210958904109589,46800000.0,1789831.0,0.007478632478632479
1939,20180405,2,350000.0,0,21,350000.0,1,83194.0,23389.0,802550.0,-571650.0,1,3,0.0,0,0,20171130,4,0,1,1,982,12,1765,3,20170929.0,0.0,0.0,3001680.0,0.5150684931506849,0.5150684931506849,36020160.0,230900.0,0.009716780824960244
713,20190221,2,300000.0,0,21,300000.0,1,152817.0,480172.0,9964092.0,-10986996.0,1,2,1.0,0,0,20140912,3,0,1,1,1739,12,793,3,20190501.0,0.0,0.0,8760000.0,-0.18904109589041096,-0.18904109589041096,105120000.0,-1022904.0,0.0028538812785388126
2125,20201012,5,800000.0,0,21,800000.0,1,35459.0,28764.0,2584859.0,-2414166.0,0,3,0.0,0,0,20140805,4,0,1,0,2452,5,770,3,20140718.0,0.0,0.0,3240000.0,6.241095890410959,6.241095890410959,38880000.0,170693.0,0.0205761316872428
1133,20191113,2,2000000.0,0,21,2000000.0,1,5177634.0,2082446.0,17953070.0,-11906760.0,0,2,1.0,0,0,20061215,4,0,1,1,1451,12,1194,3,20061201.0,0.0,2781360.0,11802480.0,12.95890410958904,12.95890410958904,144411120.0,6046310.0,0.013849348997501024
2665,20190125,5,3200000.0,0,21,3200000.0,1,449350.0,207594.0,5336477.0,-5418563.0,0,3,0.0,0,0,20131005,4,0,1,0,1076,1,1370,3,20131007.0,5.0,0.0,9288864.0,5.304109589041096,10.304109589041097,111466368.0,-82086.0,0.028708210892813876
2638,20191118,5,600000.0,0,21,600000.0,1,81383.0,210993.0,6976697.0,-8774475.0,0,3,0.0,0,0,20130413,4,0,1,1,1660,12,487,3,20141212.0,1.0,0.0,7344684.0,4.936986301369863,5.936986301369863,88136208.0,-1797778.0,0.006807644821751351
6101,20200918,4,3000000.0,0,21,3000000.0,1,32617.0,32445.0,1374090.0,-1364180.0,1,3,0.0,0,0,20160406,4,0,1,0,1023,23,974,0,20150923.0,0.0,0.0,1800000.0,4.991780821917808,4.991780821917808,21600000.0,9910.0,0.1388888888888889
5321,20200708,2,100000.0,0,21,100000.0,1,95166.0,150057.0,2652028.0,-2355585.0,1,3,0.0,0,5,20170824,4,0,1,1,2073,12,1908,3,20170814.0,0.0,0.0,6132000.0,2.9013698630136986,2.9013698630136986,73584000.0,296443.0,0.0013589910850184822
5157,20180906,5,3950000.0,0,21,3950000.0,1,122092.0,162116.0,8912412.0,-8248597.0,1,2,1.0,0,4,20150319,3,0,1,1,2379,12,1769,3,20161017.0,1.0,0.0,10539984.0,1.8876712328767122,2.8876712328767122,126479808.0,663815.0,0.031230281437492378
2585,20190716,0,50000.0,0,21,50000.0,2,1163.0,1410.0,723515.0,-397660.0,1,2,2.0,0,4,20120522,4,0,1,1,1510,19,2193,0,19980801.0,0.0,0.0,3864468.0,20.96986301369863,20.96986301369863,46373616.0,325855.0,0.0010781992933223063
972,20190405,5,600000.0,0,21,600000.0,1,490861.0,172138.0,8123341.0,-9540087.0,1,3,0.0,0,0,20180827,3,0,1,1,2320,12,1694,0,20111201.0,0.0,0.0,4195872.0,7.347945205479452,7.347945205479452,50350464.0,-1416746.0,0.011916474096445268
153,20180821,0,500000.0,0,21,500000.0,1,783472.0,175203.0,2271285.0,-754600.0,1,2,0.0,0,0,20100927,4,0,1,1,2073,12,56,3,20180515.0,0.0,0.0,10728000.0,0.2684931506849315,0.2684931506849315,128736000.0,1516685.0,0.0038839174745215013
503,20180212,5,500000.0,0,21,500000.0,1,32721.0,42246.0,2524578.0,-2393461.0,0,2,2.0,0,4,19990917,3,0,1,0,2422,14,2465,5,19890811.0,0.0,1800000.0,4602948.0,28.526027397260275,28.526027397260275,57035376.0,131117.0,0.008766489064611409
1949,20191021,2,500000.0,0,21,500000.0,1,121528.0,67666.0,3666666.0,-2708717.0,0,3,0.0,0,2,20121016,4,0,1,0,1795,23,1966,5,20170201.0,0.0,0.0,4296000.0,2.717808219178082,2.717808219178082,51552000.0,957949.0,0.009698944754810677
923,20180904,5,3700000.0,0,21,3700000.0,1,2466033.0,2454313.0,6319360.0,-8072195.0,0,2,2.0,0,4,20061115,4,0,1,1,2230,1,1749,2,20080905.0,0.0,0.0,90339979.67999999,10.002739726027396,10.002739726027396,1084079756.1599998,-1752835.0,0.003413033016229403
2865,20190422,5,1500000.0,0,21,1500000.0,1,318577.0,364419.0,1609060.0,-1678705.0,0,2,0.0,0,6,20160616,4,0,1,0,579,12,2555,3,20180413.0,1.8,0.0,3240000.0,1.0246575342465754,2.824657534246575,38880000.0,-69645.0,0.038580246913580245
2895,20191010,2,240000.0,0,21,240000.0,1,3920.0,8494.0,266500.0,-205641.0,0,3,0.0,0,0,20160914,4,0,1,0,1719,9,247,3,20181101.0,2.0,0.0,3009000.0,0.9397260273972603,2.9397260273972603,36108000.0,60859.0,0.006646726487205052
723,20181005,0,100000.0,0,21,100000.0,1,190767.0,31273.0,504557.0,-500000.0,1,3,0.0,0,4,20180903,3,0,1,1,922,25,693,0,20140601.0,0.0,4440000.0,1560000.0,4.347945205479452,4.347945205479452,23160000.0,4557.0,0.004317789291882556
6735,20191009,1,800000.0,0,21,800000.0,1,483866.0,554213.0,29444396.0,-46643998.0,1,3,0.0,0,0,20180403,4,0,1,1,1812,12,693,0,20180701.0,1.0,21420000.0,3605820.0,1.273972602739726,2.2739726027397262,64689840.0,-17199602.0,0.01236670240643662
2727,20191211,3,100000.0,0,21,100000.0,1,84700.0,174859.0,5088226.0,-5120023.0,1,3,0.0,0,0,20141204,4,0,1,0,1011,12,1765,3,20170109.0,2.0,0.0,5400000.0,2.9205479452054797,4.920547945205479,64800000.0,-31797.0,0.0015432098765432098
700,20180615,0,50000.0,0,21,50000.0,1,161840.0,158136.0,2126115.0,-1895434.0,1,2,2.0,0,0,20011220,4,0,1,0,2422,14,2591,2,20010423.0,0.0,0.0,2775600.0,17.156164383561645,17.156164383561645,33307200.0,230681.0,0.0015011769227074026
3070,20190719,5,1040000.0,0,21,1040000.0,2,11744.0,11529.0,939000.0,-506029.0,0,2,1.0,0,2,20181002,3,0,1,0,1515,18,1587,1,20100401.0,0.0,0.0,2989200.0,9.304109589041095,9.304109589041095,35870400.0,432971.0,0.028993264641598643
5394,20190523,2,50000.0,0,21,50000.0,1,254.0,15075.0,994584.0,-1171750.0,1,3,0.0,0,0,20180328,4,0,1,0,2113,12,1829,3,20201215.0,0.8,0.0,7788000.0,-1.5671232876712329,-0.7671232876712328,93456000.0,-177166.0,0.0005350111282314672
5189,20200721,5,500000.0,0,21,500000.0,1,4863.0,13794.0,1449557.0,-1335038.0,1,2,2.0,4,4,20120907,4,0,1,0,828,1,751,5,20060901.0,0.0,0.0,2040000.0,13.895890410958904,13.895890410958904,24480000.0,114519.0,0.02042483660130719
6636,20200915,5,6000000.0,0,21,5700000.0,1,86139.0,58701.0,39090342.0,-69081629.0,1,3,0.0,0,4,20150630,4,0,1,1,41,9,1766,3,20200406.0,0.0,7200000.0,12120000.0,0.4438356164383562,0.4438356164383562,152640000.0,-29991287.0,0.03930817610062893
4206,20180315,1,1000000.0,0,21,1000000.0,1,5068360.0,3975194.0,11956280.0,-9179334.0,0,2,2.0,0,6,20120731,4,0,1,2,1665,14,889,0,20161111.0,3.0,10020000.0,14400000.0,1.3397260273972602,4.33972602739726,182820000.0,2776946.0,0.005469861065528936
2168,20200304,5,3170000.0,0,21,3170000.0,1,240367.0,157657.0,3372395.0,-3232070.0,1,3,0.0,0,4,20180806,3,0,1,1,1774,12,1829,3,20181201.0,5.4,0.0,5724000.0,1.2575342465753425,6.657534246575343,68688000.0,140325.0,0.04615071045888656
4011,20190423,5,2400000.0,0,21,2400000.0,1,509025.0,643943.0,3960583.0,-3559016.0,0,2,0.0,0,0,20140918,4,0,1,1,2208,12,510,5,20120601.0,1.0,7390704.0,2204700.0,6.895890410958904,7.895890410958904,33847104.0,401567.0,0.07090710035340099
6869,20190325,0,100000.0,0,21,100000.0,0,48957279.0,48594784.0,1621729.0,-1621820.0,0,0,1.0,0,0,20170703,4,0,1,2,1670,10,1624,3,20130101.0,0.0,12000000.0,1440000.0,6.23013698630137,6.23013698630137,29280000.0,-91.0,0.0034153005464480873
5614,20200508,0,500000.0,0,21,500000.0,1,75511.0,61320.0,1355623.0,-1326800.0,1,3,0.0,0,1,20190826,4,0,1,1,2073,12,1908,3,20190805.0,0.0,0.0,4260000.0,0.7589041095890411,0.7589041095890411,51120000.0,28823.0,0.009780907668231613
524,20200730,5,1300000.0,0,21,1300000.0,1,122496.0,127842.0,1614397.0,-1714800.0,0,2,0.0,4,4,19991014,4,0,1,0,2420,14,2617,5,19930922.0,0.0,0.0,2349600.0,26.87123287671233,26.87123287671233,28195200.0,-100403.0,0.046107138803768016
6068,20190823,2,500000.0,0,21,500000.0,1,193119.0,168341.0,4093813.0,-4697782.0,1,2,2.0,2,4,20140212,3,0,1,1,228,5,1366,3,20140101.0,0.0,8400000.0,927360.0,5.6438356164383565,5.6438356164383565,19528320.0,-603969.0,0.025603840985809326
2574,20180706,5,3200000.0,0,21,3200000.0,1,57169.0,45716.0,2161090.0,-2503147.0,0,0,1.0,0,0,20120403,4,0,1,1,2058,12,1194,3,20180206.0,3.0,840000.0,5400000.0,0.410958904109589,3.410958904109589,65640000.0,-342057.0,0.04875076173065204
1002,20191011,5,1000000.0,0,21,1000000.0,1,22814.0,18001.0,1119801.0,-1120000.0,1,2,6.0,5,0,20060405,4,0,1,0,464,14,2343,5,19970103.0,0.0,0.0,2280000.0,22.783561643835615,22.783561643835615,27360000.0,-199.0,0.03654970760233918
3089,20190716,0,100000.0,0,21,100000.0,1,434946.0,290638.0,1151154.0,-931800.0,1,3,0.0,0,0,20181022,4,0,1,0,463,14,1544,3,20181004.0,0.0,0.0,3000000.0,0.7808219178082192,0.7808219178082192,36000000.0,219354.0,0.002777777777777778
1741,20180703,1,1300000.0,0,21,1300000.0,1,230561.0,172843.0,3799059.0,-3422100.0,1,3,0.0,0,0,20100625,3,0,1,1,2387,1,73,3,20120815.0,0.0,0.0,6153912.0,5.884931506849315,5.884931506849315,73846944.0,376959.0,0.01760397830409881
4601,20180827,5,1800000.0,0,21,1800000.0,1,58033.0,105668.0,4517874.0,-5246679.0,1,3,0.0,0,0,20141114,3,0,1,1,1632,19,1496,0,20190110.0,4.0,1426900.0,5949360.0,-0.3726027397260274,3.6273972602739724,72819220.0,-728805.0,0.024718748703982274
1246,20190610,0,50000.0,0,21,50000.0,1,11088.0,24966.0,1592814.0,-1441666.0,1,2,1.0,4,0,20160607,4,0,1,1,1332,2,2614,5,20130816.0,0.0,0.0,2400000.0,5.8191780821917805,5.8191780821917805,28800000.0,151148.0,0.001736111111111111
1954,20180919,5,400000.0,0,21,400000.0,1,196335.0,60526.0,2615894.0,-2337065.0,1,2,2.0,0,0,20070728,3,0,1,1,1361,19,634,0,20151204.0,0.0,3124080.0,3397092.0,2.7945205479452055,2.7945205479452055,43889184.0,278829.0,0.009113862768558195
5131,20180627,5,750000.0,0,21,750000.0,1,27469.0,36421.0,803795.0,-499470.0,1,2,3.0,0,0,20140304,4,0,1,0,1247,14,793,3,19990222.0,0.0,3308640.0,2305200.0,19.356164383561644,19.356164383561644,30971040.0,304325.0,0.024216170977790864
20,20200313,1,400000.0,0,21,400000.0,1,188368.0,213923.0,3022693.0,-2830819.0,0,2,3.0,0,4,20100420,3,0,1,1,1619,23,1450,3,20070615.0,0.0,0.0,5092968.0,12.753424657534246,12.753424657534246,61115616.0,191874.0,0.006544972073913155
3876,20180212,5,200000.0,0,21,200000.0,1,15969.0,33117.0,859507.0,-859417.0,1,2,3.0,4,4,20081002,4,0,1,0,2317,12,2481,2,20080401.0,0.0,1200000.0,2556000.0,9.873972602739727,9.873972602739727,31872000.0,90.0,0.006275100401606426
2634,20190913,5,2950000.0,0,21,2950000.0,1,260003.0,240962.0,5976848.0,-6121948.0,1,2,1.0,0,1,20060922,3,0,1,1,2115,12,1734,3,20200401.0,2.0,0.0,14244000.0,-0.5506849315068493,1.4493150684931506,170928000.0,-145100.0,0.01725872882149209
2393,20190726,5,800000.0,0,21,800000.0,1,234827.0,119618.0,4674041.0,-5021448.0,0,3,0.0,0,0,20100406,4,0,1,1,2073,12,1892,3,20150603.0,0.0,0.0,3791016.0,4.147945205479452,4.147945205479452,45492192.0,-347407.0,0.017585435320417182
5319,20190313,5,2500000.0,0,21,2500000.0,1,48721.0,52792.0,2398024.0,-2438293.0,0,3,0.0,4,0,20170824,4,0,1,1,2073,12,1908,3,20170807.0,0.0,0.0,4435260.0,1.5972602739726027,1.5972602739726027,53223120.0,-40269.0,0.04697206777806337
1243,20180809,1,2200000.0,0,21,1200000.0,1,2014750.0,1089274.0,3396846.0,-2395543.0,0,2,1.0,2,2,20140117,4,0,1,1,1117,12,310,0,20160601.0,2.5,0.0,6828000.0,2.1890410958904107,4.689041095890411,81936000.0,1001303.0,0.026850224565514547
6112,20180719,5,1010000.0,0,21,1010000.0,1,629074.0,650614.0,10112282.0,-11076974.0,1,3,0.0,0,0,20080226,3,0,1,1,2073,12,1924,3,20100903.0,2.0,0.0,14160000.0,7.879452054794521,9.87945205479452,169920000.0,-964692.0,0.0059439736346516
6710,20190604,0,100000.0,0,21,100000.0,1,36516.0,21450.0,820206.0,-758800.0,0,3,0.0,4,5,20170727,4,0,1,0,1708,23,2046,5,20170726.0,0.0,0.0,1488000.0,1.8575342465753424,1.8575342465753424,17856000.0,61406.0,0.005600358422939068
